farmer_id,name,location,product,land_size
F6703,Rajesh,Haryana,Wheat,5.37
F5958,Manoj,Maharashtra,Soybean,4.93
F4667,Amit,Haryana,Maize,5.08
F4455,Unknown,Haryanax,Maize,3.65
F9613,Ravi,Punjab,Maize,2.66
F4473,Unknown,UP,Soybean,3.27
F8383,Amit,UP,Rice,1.18
F8336,Unknown,Maharashtra,Wheat,3.8
F8650,Sunil,UP,Maize,3.55
F8678,Unknown,Punjab,Maize,4.59
F4041,Amit,UP,Wheat,4.9
F1548,Ravix,UP,Rice,5.71
F1722,Amit,Punjab,Wheat,1.31
F7580,Ravi,Haryana,Maize,4.95
F6857,Sunil,Maharashtra,Potatox,1.1
F8172,Amit,Maharashtra,Maize,3.76
F7797,Unknown,UP,Potato,4.76
F9839,Ravi,Punjab,Rice,3.71
F2731,Manoj,Karnataka,Wheat,3.51
F4739,Sunil,UP,Wheat,3.64
F7209,Sunil,Haryana,Maize,4.86
F5258,Manoj,Karnataka,Soybean,4.64
F2497,Unknown,UP,Rice,2.98
F6630,Unknown,Punjabx,Maize,3.57
F4546,Rajesh,Punjab,Maize,4.7
F1120,Amit,Haryana,Wheat,2.88
F9931,Manoj,Haryana,Potato,4.49
F6747,Rajesh,Unknown,Maize,3.82
F2121,Unknown,UP,Rice,4.85
F8541,Rajesh,UP,Soybean,3.25
F9684,Manoj,Punjab,Potato,1.18
F5640,Rajesh,Karnataka,Maize,4.78
F2794,Manoj,Karnataka,Potato,3.52
F3117,Ravi,UP,Wheat,2.65
F1941,Ravix,Haryana,Potato,3.47
F3258,Ravi,Maharashtra,Maize,5.01
F4523,Rajesh,UP,Rice,3.59
F9831,Unknown,Punjab,Wheat,3.62
F3533,Ravi,Maharashtra,Soybean,2.66
F3024,Ravi,Unknown,Maize,2.77
F4844,Unknown,Maharashtrax,Rice,3.56
F7725,Ravi,Haryana,Wheat,3.54
F8401,Sunil,Punjab,Rice,2.74
F1801,Sunil,Unknownx,Rice,3.25
F3175,Rajesh,Unknown,Wheat,3.26
F5337,Amit,UP,Wheat,5.07
F5271,Sunil,Karnatakax,Maize,3.58
F1825,Amit,Maharashtra,Potato,5.17
F6854,Unknown,Maharashtra,Wheat,3.7
F8671,Manoj,Karnataka,Rice,3.69
F8748,Unknown,Haryana,Maize,3.5
F1627,Rajesh,Haryana,Wheat,2.73
F9079,Amit,Haryana,Maize,3.24
F8006,Unknown,UP,Potato,4.7
F1590,Manoj,Punjab,Wheat,1.19
F8178,Rajesh,Karnataka,Rice,2.74
F5020,Sunil,Unknown,Potato,5.15
F3385,Unknown,Haryana,Rice,5.56
F5321,Manoj,Karnataka,Wheat,4.72
F6735,Amitx,Haryana,Wheat,2.98
F2610,Unknown,Maharashtra,Potato,4.94
F1886,Sunil,Haryana,Rice,4.57
F3226x,Sunil,Maharashtra,Rice,3.6
F5567,Ravi,Haryanax,Maize,3.71
F3885,Rajesh,Karnataka,Wheat,3.56
F4872,Amit,Punjab,Soybean,3.65
F7161x,Manoj,Punjab,Rice,1.31
F8033,Unknown,Unknown,Potato,1.23
F6987,Ravi,Karnataka,Rice,3.3
F2953,Sunil,Punjab,Maize,3.32
F9701,Amit,Unknown,Soybeanx,1.13
F7033,Manojx,Maharashtra,Potato,2.59
F3958,Sunil,Punjab,Soybean,1.14
F6225,Unknown,UP,Maize,1.29
F4605,Ravi,Karnataka,Soybean,3.44
F5977,Unknown,Punjab,Rice,3.11
F9547,Amit,Karnataka,Soybean,3.64
F1946,Rajesh,Punjab,Soybean,1.21
F8219,Rajesh,Maharashtra,Wheat,4.48
F2705,Sunil,Haryana,Maize,3.01
F4504,Unknown,Punjab,Wheatx,3.36
F9602,Rajesh,UP,Soybean,4.76
F7290,Amit,Haryana,Wheat,3.29
F9859,Ravix,Karnataka,Maize,4.52
F1370,Amit,Unknown,Potato,1.25
F6852,Rajesh,Unknown,Potato,3.44
F3441,Unknown,Punjab,Rice,1.39
F5044,Rajesh,Unknownx,Potato,3.46
F2273,Manoj,Karnataka,Soybean,4.85
F7108,Sunil,Punjab,Soybean,1.15
F8346,Ravi,Haryana,Rice,2.91
F8441,Unknown,Karnataka,Soybean,5.13
F8720,Amit,Maharashtra,Wheat,4.53
F7706,Manoj,UP,Maize,1.15
F6951,Unknown,Maharashtra,Soybean,3.46
F5387,Sunil,UP,Soybean,3.02
F1020,Rajesh,Haryana,Maize,3.65
F7513,Sunil,Maharashtra,Potato,1.1
F8467,Amit,Haryana,Wheat,1.19
F8483,Manoj,UP,Wheatx,3.29
F3821,Amitx,Unknown,Maize,1.2
F5567,Ravix,Punjab,Potato,1.15
F2053x,Unknown,Karnataka,Maize,4.49
F9506,Rajesh,Haryana,Wheat,3.65
F2862,Rajesh,Punjab,Maize,5.37
F4529,Manoj,Punjab,Wheat,5.35
F4130,Manoj,Punjab,Potato,1.24
F9740,Sunil,Unknown,Soybean,4.36
F8273,Ravi,Maharashtra,Maize,3.26
F5674,Amit,Unknownx,Maize,5.23
F7817,Ravi,Maharashtra,Rice,2.87
F6596,Unknown,Maharashtra,Rice,4.47
F3208,Amit,Unknown,Rice,2.72
F6139x,Rajesh,UP,Wheat,1.17
F9068,Unknown,Unknown,Wheat,1.16
F8202,Rajesh,Unknown,Potato,1.16
F5877,Ravi,Haryana,Soybean,2.81
F1998,Ravi,Unknown,Potato,5.08
F8075,Sunil,Maharashtra,Soybean,3.02
F2692,Unknown,Unknown,Soybean,3.7
F4157,Sunil,Haryana,Maize,4.77
F7165x,Rajesh,Haryana,Rice,2.89
F8797,Sunil,UP,Wheat,5.03
F6668,Amit,Karnataka,Rice,2.8
F3878,Ravi,Haryana,Soybeanx,2.89
F4250,Amit,Unknown,Wheat,3.41
F4666,Rajesh,Haryanax,Wheat,1.3
F4004,Manoj,UP,Soybean,4.71
F4070x,Unknown,Punjab,Rice,2.92
F6293,Sunil,UPx,Rice,2.92
F3283x,Sunil,Unknown,Soybean,3.19
F9993x,Sunilx,Karnataka,Maize,1.24
F4488,Rajesh,UP,Maize,2.85
F2312,Ravi,Unknown,Wheat,1.22
F7837,Unknown,UP,Rice,4.64
F7643x,Unknown,Unknown,Maize,4.63
F7633,Ravi,Haryana,Maize,5.01
F1629,Sunil,Haryana,Potato,1.18
F9693,Rajesh,UP,Maize,1.31
F4895,Manoj,Karnataka,Wheat,3.67
F2731,Amit,Punjab,Wheat,4.7
F7434,Amit,Maharashtra,Potato,5.14
F4389,Manoj,Unknown,Potato,3.84
F5376x,Rajesh,Haryana,Potato,3.34
F7323,Amitx,Karnataka,Potato,1.18
F9749,Manoj,Karnataka,Potato,3.62
F7293,Sunil,Karnataka,Rice,4.95
F6951,Rajesh,Unknown,Soybean,1.23
F5375,Ravi,UPx,Ricex,4.31
F9027,Rajesh,Maharashtra,Rice,4.57
F7431x,Amit,Karnataka,Potato,4.75
F5804,Ravi,Maharashtra,Rice,4.76
F3222,Rajesh,Haryana,Maize,3.24
F5460,Ravi,Punjab,Potato,3.6
F2610,Rajesh,Karnataka,Maize,3.57
F1698,Unknown,Haryana,Wheat,4.73
F6933,Unknownx,Punjab,Maize,3.19
F3701,Sunil,Unknown,Rice,2.66
F4087,Rajesh,Maharashtra,Wheat,2.63
F1741x,Ravi,Haryana,Rice,5.17
F2948,Amitx,Unknown,Wheat,2.89
F8850,Manoj,Haryana,Rice,3.65
F3914,Manoj,Haryana,Potato,5.43
F4341,Sunil,Punjab,Potato,4.45
F1862,Amit,Karnataka,Wheat,3.77
F5959,Manoj,Punjab,Potatox,2.88
F5295,Sunil,Unknown,Wheat,4.55
F5728,Rajesh,UP,Wheat,5.12
F8475,Amit,Unknown,Wheat,1.28
F3858,Manoj,Karnataka,Wheat,3.32
F1531,Unknown,Karnataka,Rice,5.27
F7159,Ravi,Maharashtra,Wheat,1.25
F4317,Ravi,Karnataka,Rice,3.65
F4752,Manoj,Karnataka,Maize,1.31
F1535,Amit,Punjab,Maize,3.52
F5081,Amit,Haryana,Wheat,4.19
F4038,Amit,Maharashtra,Potato,3.53
F1483,Ravi,Karnataka,Maize,5.51
F8233,Unknown,Maharashtra,Potato,4.88
F2958,Ravi,Karnataka,Maize,2.75
F7597,Manojx,UP,Maize,2.93
F6596,Ravi,UP,Maize,3.35
F4388,Ravi,Maharashtra,Rice,3.62
F6250,Amit,UP,Soybean,1.26
F3765,Sunil,UP,Soybean,5.0
F1382,Manoj,Punjab,Soybean,2.81
F7469,Rajesh,Haryana,Potato,1.17
F5192,Amit,Haryana,Potato,3.29
F4273,Ravi,Punjab,Potato,4.31
F1469,Ravi,Punjab,Soybean,1.17
F2216,Amit,Karnataka,Soybean,4.7
F5305,Unknown,Unknown,Wheat,3.11
F6045,Manoj,Karnataka,Maize,2.71
F1268,Amitx,Punjab,Wheat,1.18
F3099,Ravi,Unknown,Maize,4.33
F3695,Unknown,Maharashtra,Potato,3.52
F1019,Ravi,Haryana,Potato,2.8
F5399,Sunil,Punjab,Rice,4.54
F8648,Sunil,Haryana,Potato,3.34
F4998,Rajesh,Haryana,Potato,3.62
F4411,Amit,Haryana,Soybean,3.64
F1569,Unknown,Maharashtra,Soybean,1.15
F8566,Ravi,Maharashtrax,Maize,4.62
F1263,Unknown,Punjab,Wheat,5.61
F7331,Rajesh,Haryana,Potato,3.48
F7163,Ravi,Unknown,Maize,1.1
F2595,Unknown,UP,Potato,4.08
F7803,Sunil,Punjab,Potato,3.32
F3455,Unknown,Haryana,Potato,3.9
F5561,Amit,Karnatakax,Maize,3.37
F8916,Sunil,Unknown,Wheat,2.9
F8318,Unknown,UP,Potato,3.08
F6387,Rajesh,Maharashtra,Maize,3.24
F5984,Unknown,Unknown,Potato,1.21
F3469,Manojx,Maharashtra,Rice,1.33
F7182,Sunil,Karnataka,Rice,3.46
F6219,Sunil,Karnataka,Soybean,2.73
F8162,Rajesh,Punjab,Potato,3.74
F6172,Rajesh,Punjab,Potato,1.25
F1352,Amit,Unknown,Rice,1.14
F5084,Amit,Maharashtra,Potato,3.55
F2463,Rajesh,Karnataka,Soybean,3.3
F5562,Unknown,Karnataka,Potato,1.27
F3139,Manoj,Karnataka,Maize,3.5
F4357x,Manoj,UPx,Potato,3.28
F9642,Sunil,Karnataka,Rice,4.08
F4361,Manoj,UP,Rice,3.67
F2727,Unknown,Maharashtra,Wheat,1.25
F6110x,Ravi,Punjab,Potato,3.36
F2287,Manoj,Unknown,Soybean,3.5
F5285,Ravix,Punjab,Soybean,5.01
F8658,Unknown,Unknown,Maize,1.19
F9870,Sunil,Unknown,Soybean,4.79
F2629,Sunil,Haryana,Maize,4.5
F8413,Manoj,Unknown,Maize,3.49
F5439,Ravi,Punjab,Maize,2.78
F1427,Ravi,Maharashtra,Soybean,1.13
F3700x,Manoj,Haryana,Maize,3.58
F5116,Sunil,Maharashtra,Soybeanx,2.83
F5404,Rajesh,Maharashtra,Potato,2.7
F3835,Unknown,Unknown,Potato,2.82
F6946,Unknown,Karnataka,Maize,3.54
F9619,Unknown,Haryana,Soybean,4.96
F8718,Manoj,Haryana,Soybean,4.66
F9220,Sunil,Punjab,Potato,4.83
F3144,Ravi,Maharashtra,Wheat,3.43
F3335,Ravi,Punjabx,Wheat,1.2
F3847,Unknown,UP,Rice,3.45
F9090,Amit,UP,Maize,3.46
F2504,Unknown,Punjab,Wheat,2.94
F8116,Amit,Maharashtra,Maize,2.92
F2792,Rajesh,Punjab,Maize,4.43
F2849,Manoj,UP,Potato,3.25
F8759,Amit,UP,Maize,1.25
F5568,Sunil,Karnataka,Maize,4.25
F3015,Sunil,Punjab,Ricex,4.81
F9898,Ravi,Maharashtra,Wheat,4.47
F6549,Ravi,Karnataka,Potato,3.2
F2747,Unknown,Maharashtrax,Rice,3.62
F6315,Manoj,Unknown,Soybean,3.63
F2526,Ravi,Unknown,Potato,1.14
F1529,Rajesh,UP,Soybean,4.98
F9176,Unknown,UP,Soybean,3.31
F1626,Sunil,Unknown,Potato,4.87
F3708,Manoj,Haryana,Maize,3.73
F7568,Sunil,Maharashtra,Wheat,2.84
F3009,Unknown,Maharashtra,Potato,1.28
F9049,Ravi,UP,Wheat,5.12
F7940x,Ravi,Unknown,Soybean,5.28
F8514,Rajesh,Maharashtra,Rice,1.32
F8388,Manoj,UP,Maize,5.0
F6613,Rajesh,UP,Rice,3.34
F6062,Ravi,Maharashtra,Wheat,3.4
F3058,Unknown,Haryana,Wheat,2.87
F8729,Sunil,UP,Rice,2.6
F8970,Manoj,Haryana,Maize,4.99
F9307,Amit,Karnataka,Wheat,4.7
F7405,Sunil,Unknown,Rice,1.21
F4769,Manoj,Karnataka,Rice,2.71
F2608,Sunil,UP,Soybean,2.82
F6344,Unknown,Punjab,Wheat,3.52
F1823,Unknown,Maharashtra,Maize,4.39
F7658,Manoj,Unknown,Rice,4.85
F6311,Manoj,Maharashtra,Potato,3.61
F2679,Rajesh,Karnataka,Soybean,2.65
F6722,Sunil,Haryana,Rice,4.83
F9387x,Amit,Maharashtra,Wheat,1.09
F6146,Ravi,Karnataka,Ricex,2.91
F5224,Sunil,Karnataka,Rice,2.71
F9845,Ravi,Haryana,Rice,3.19
F3617,Sunil,UP,Soybean,3.68
F5251,Unknown,UP,Potato,4.4
F5973,Manoj,Punjabx,Soybean,1.25
F4149x,Ravi,Haryana,Soybean,1.26
F1668x,Rajesh,UP,Potato,4.23
F2615,Amit,Unknown,Maize,4.99
F6909,Ravix,Karnataka,Wheat,4.87
F1026,Manoj,UP,Wheat,4.26
F1510,Ravi,UP,Rice,4.85
F3764,Amit,Punjab,Rice,4.65
F7690,Rajesh,Punjab,Potato,5.21
F5831,Unknown,Maharashtra,Wheat,3.57
F1395,Unknown,Unknown,Rice,1.21
F8787,Unknown,Punjab,Maize,3.49
F5285,Rajesh,Maharashtra,Potato,3.47
F9905,Rajesh,Punjab,Maize,3.6
F6339,Rajesh,Maharashtra,Wheat,1.13
F9476,Ravi,Punjab,Maize,3.29
F3192,Sunil,Haryana,Soybean,4.64
F8084,Ravi,Karnataka,Maize,1.23
F2406,Unknownx,Punjab,Potatox,3.43
F3200,Unknown,Unknown,Rice,4.95
F5136,Rajesh,Haryana,Soybean,3.24
F9557,Ravi,Karnataka,Rice,4.87
F7327,Rajesh,Maharashtra,Maize,2.91
F9359,Unknown,Unknown,Wheat,3.0
F7063,Ravi,Maharashtra,Wheat,3.27
F6825,Unknown,Haryana,Rice,3.54
F8000,Unknown,UP,Maize,3.3
F6916,Manoj,Haryana,Wheat,3.55
F1733,Manoj,Maharashtra,Soybean,4.64
F5165,Amit,Maharashtra,Maize,4.3
F8855,Amit,Haryana,Soybean,1.28
F5492,Unknown,Karnataka,Rice,3.41
F7789,Ravi,UP,Rice,3.7
F9366,Amit,Haryana,Rice,2.95
F4745,Manoj,Punjab,Soybean,3.85
F8545,Manoj,UP,Wheat,4.8
F9480,Rajesh,Haryana,Wheat,4.27
F2541,Amit,Maharashtra,Maize,3.39
F2402,Unknown,Unknown,Soybean,3.53
F1232,Unknown,Punjab,Rice,3.41
F6720,Rajesh,UP,Maize,4.43
F5955,Manoj,Punjab,Wheat,3.23
F2557,Manoj,Karnataka,Soybean,4.88
F8763,Sunil,Unknown,Rice,3.57
F7307,Ravi,Punjab,Potato,3.66
F7848,Sunil,Punjab,Wheat,1.22
F4765,Ravi,Punjab,Potato,4.49
F4859,Rajesh,Maharashtra,Soybean,1.16
F7566,Amit,Karnataka,Rice,3.45
F6988,Rajesh,Karnataka,Maize,4.53
F2593,Amit,UP,Wheat,4.7
F1888,Manoj,UP,Potato,4.93
F9899,Manoj,Karnataka,Soybean,2.88
F6292,Ravi,Karnataka,Wheat,3.64
F4361,Ravi,Haryana,Soybean,4.7
F3539,Unknown,UP,Maize,5.15
F6181,Amit,Punjabx,Wheat,1.23
F6348,Amit,Unknown,Rice,3.34
F1463,Sunil,UP,Rice,2.71
F6119,Amit,Punjab,Rice,3.72
F8408,Amit,UP,Rice,1.3
F5959,Ravi,Maharashtra,Soybean,4.67
F8035x,Rajesh,Haryana,Rice,4.18
F1834,Sunil,Haryana,Soybean,4.15
F4147,Ravi,Maharashtra,Soybean,2.85
F9017,Rajesh,Punjab,Wheat,3.57
F8143,Rajesh,Haryana,Potato,3.61
F3104,Rajesh,Punjab,Potato,2.93
F4088,Ravi,Maharashtrax,Wheat,4.58
F9568x,Rajesh,UP,Rice,4.5
F1707,Manoj,Punjab,Potato,5.19
F6698,Amit,Karnatakax,Soybean,2.65
F4559,Ravi,Unknown,Maize,3.52
F2006,Amit,Maharashtra,Wheat,1.21
F3797,Manoj,Unknown,Maize,4.55
F2591,Sunilx,Punjabx,Rice,1.26
F5160,Sunil,Haryana,Rice,5.18
F5557,Rajeshx,UP,Wheat,3.5
F5738,Manoj,Punjab,Rice,2.97
F8831,Ravi,Maharashtra,Soybean,2.85
F5254,Unknown,Maharashtra,Maize,4.46
F2817,Rajesh,Maharashtra,Soybean,1.09
F8895,Sunil,Karnataka,Maize,4.54
F3386,Amit,UP,Soybean,4.68
F4154,Amit,Karnataka,Soybean,3.3
F1684,Unknown,UP,Maize,5.2
F3701,Ravi,Haryana,Wheat,1.04
F7220,Unknown,Haryana,Potato,3.2
F5995,Rajesh,UP,Soybean,1.19
F3560,Rajesh,Haryana,Potato,4.66
F4340,Manoj,Maharashtra,Soybean,2.86
F9437,Ravi,Punjab,Rice,4.62
F6077,Unknown,Maharashtra,Rice,3.81
F1943,Unknown,Punjab,Wheat,1.21
F2415,Manoj,Unknown,Soybean,2.68
F9796,Manoj,Punjab,Maize,2.67
F7350,Unknown,Karnataka,Wheat,5.3
F1057,Sunil,Unknown,Rice,3.27
F7187,Rajeshx,Haryana,Soybean,4.98
F5123,Amit,Punjab,Maize,1.2
F5819,Ravi,Unknown,Wheatx,2.77
F2379,Amit,Maharashtra,Soybean,3.48
F8888,Unknownx,Karnataka,Rice,3.74
F3698,Ravi,UP,Maize,3.62
F8393,Manoj,Haryana,Maizex,2.93
F4075,Amit,UP,Wheat,2.71
F2377,Rajesh,Maharashtra,Soybean,3.67
F2242,Rajesh,Unknown,Rice,5.19
F4945,Unknown,Punjab,Soybean,2.9
F9862,Unknown,Haryana,Rice,1.16
F6210,Ravi,Maharashtra,Potato,5.37
F7889,Unknown,UP,Soybean,5.21
F4496,Unknown,Maharashtra,Soybean,5.02
F5257,Sunil,Punjab,Wheat,3.57
F5588,Rajesh,Maharashtra,Rice,3.01
F7902,Ravi,Unknown,Maize,2.88
F8207,Sunil,Unknown,Potato,1.16
F3246,Unknown,Punjab,Rice,1.26
F6232,Rajesh,Maharashtra,Rice,2.65
F6462,Manoj,Haryana,Rice,4.37
F8440,Rajesh,Unknown,Rice,4.46
F1963,Sunil,Haryana,Soybean,1.31
F8496,Rajesh,Maharashtra,Potato,5.15
F7192x,Manoj,Karnataka,Maize,3.29
F1021,Sunil,Maharashtra,Maize,4.74
F8063,Sunil,Maharashtra,Rice,2.8
F6034,Unknown,Karnataka,Wheatx,3.6
F7776,Manoj,Unknown,Wheat,3.44
F3456,Rajesh,Maharashtra,Maize,2.7
F5808,Amit,Haryana,Potato,3.6
F5502,Unknown,Haryana,Rice,4.5
F1549,Manojx,Karnataka,Soybean,3.04
F9233x,Manoj,UP,Rice,1.22
F3343,Amit,Haryana,Wheat,5.11
F3069,Manojx,UP,Rice,3.4
F5978,Unknown,UP,Wheat,3.67
F9189,Ravi,Maharashtra,Potato,3.44
F7864,Unknown,Punjab,Soybean,3.68
F2857,Rajesh,Punjab,Soybean,1.2
F5398,Unknown,Punjab,Wheat,3.49
F7979,Manoj,Unknown,Soybean,2.83
F5229,Rajesh,Haryana,Soybean,3.67
F4358,Amit,Maharashtra,Potato,4.73
F7485,Rajesh,Karnataka,Wheat,4.92
F9038,Ravi,Unknown,Maize,2.78
F8233,Amit,Unknown,Soybean,4.36
F6466,Rajesh,Unknown,Rice,3.4
F9462,Rajesh,UP,Soybean,4.7
F4605x,Manoj,Unknown,Potato,3.67
F3539,Rajesh,Haryana,Maize,5.04
F5831,Manoj,Haryana,Rice,2.64
F8477,Ravi,UP,Rice,4.39
F8857,Rajesh,Karnataka,Potato,3.44
F5531,Amit,Maharashtra,Ricex,4.54
F3358,Sunil,Punjab,Soybean,2.79
F3048,Manoj,Punjab,Rice,1.19
F1036,Rajesh,Haryana,Potato,4.42
F9302,Rajesh,Haryana,Wheat,3.63
F1984,Amit,Unknown,Maize,3.42
F2393,Unknown,Haryana,Wheat,3.44
F6524,Rajeshx,Unknown,Rice,3.54
F3828,Amit,Punjab,Potato,1.27
F8201,Manoj,Unknown,Rice,1.17
F9046,Sunil,Haryana,Rice,2.95
F3783,Unknown,Unknown,Rice,1.19
F5824,Amitx,Punjab,Rice,3.49
F6393,Rajesh,Punjab,Wheat,4.91
F5484,Rajeshx,Karnataka,Soybean,3.67
F5037,Rajesh,Karnataka,Maizex,5.24
F8368,Amit,UP,Potato,4.36
F8952,Sunilx,Karnataka,Wheat,4.93
F2477,Ravi,UP,Wheat,4.64
F6672,Manoj,UP,Rice,4.66
F8019,Rajesh,UP,Maize,2.66
F8670,Sunil,Maharashtra,Maize,2.87
F6743,Rajesh,UP,Potato,5.01
F2091x,Ravi,Punjabx,Rice,5.0
F2025,Amit,Karnataka,Maizex,3.28
F8396,Rajesh,Karnataka,Rice,2.8
F1186x,Sunil,Haryana,Soybean,3.96
F3362,Manoj,Maharashtra,Rice,3.48
F9773,Unknown,UPx,Rice,1.17
F9646,Ravi,Punjabx,Soybean,1.15
F7493,Unknown,Unknown,Potato,3.49
F1767,Ravi,Haryana,Potato,1.19
F5746,Sunilx,Unknown,Potato,3.52
F8838,Manoj,UP,Potato,1.21
F8687,Unknown,Unknown,Soybean,2.68
F7469,Sunil,UP,Rice,1.23
F9540,Amit,Punjab,Soybean,1.18
F4713,Sunil,Karnataka,Potato,3.33
F5034,Rajesh,Karnataka,Soybean,4.35
F2884,Sunil,Haryana,Soybean,5.46
F3116,Manoj,Maharashtra,Maize,4.6
F4556,Ravi,Karnataka,Rice,4.47
F3864,Ravi,Maharashtra,Potato,4.98
F2137,Rajesh,UP,Wheat,3.26
F6709,Sunil,Unknown,Soybean,2.8
F7987,Amit,UP,Rice,2.96
F6467,Sunil,Unknown,Maize,5.0
F1604,Amit,Karnataka,Maize,4.71
F8356,Sunil,Punjab,Soybean,5.19
F8036,Manoj,Punjab,Soybean,4.39
F1170,Sunil,Haryana,Soybean,4.1
F9136,Ravi,UP,Soybean,4.87
F8123,Manoj,Unknown,Soybean,1.26
F4929,Unknown,Haryana,Rice,4.57
F6717,Manoj,Punjab,Maizex,1.35
F6438,Ravi,Unknown,Maize,1.17
F8755,Sunil,Karnataka,Wheat,3.38
F8085,Rajesh,Maharashtra,Soybean,1.13
F7225,Ravi,Karnataka,Rice,2.82
F6302,Manoj,Unknown,Soybean,1.09
F9644,Sunil,UP,Maize,5.22
F6217,Ravi,Unknown,Maize,4.42
F3075,Sunil,Karnataka,Wheat,3.6
F3076,Manoj,Karnataka,Rice,3.71
F7031,Ravi,Maharashtra,Wheat,2.66
F1281,Manoj,Maharashtra,Maize,5.01
F7330,Rajesh,UP,Potatox,3.37
F5937,Sunil,Karnatakax,Rice,3.64
F2049,Rajesh,Punjab,Soybean,4.65
F9936,Sunil,Haryana,Potato,3.59
F9792,Unknown,Haryana,Soybean,3.76
F6789,Rajesh,Haryana,Rice,1.13
F8308,Manoj,Haryana,Potatox,5.01
F1639,Rajesh,Haryana,Potato,2.8
F7497,Sunil,Haryana,Potato,5.21
F1715,Unknown,Karnataka,Potato,4.96
F5300,Amit,Punjab,Wheat,5.37
F9744,Unknown,Karnataka,Soybean,4.95
F4394,Unknown,Punjab,Maize,4.54
F3359,Amit,UP,Potato,2.76
F1307,Manoj,Punjab,Rice,4.53
F7418,Sunil,Karnataka,Wheat,3.59
F8234,Rajesh,Karnataka,Soybean,4.26
F1427,Manoj,Unknown,Rice,3.58
F4564,Manoj,Haryana,Soybean,3.5
F1376,Sunil,Maharashtra,Soybean,4.69
F3276,Sunil,Karnataka,Soybean,4.27
F3476,Unknown,Maharashtra,Soybean,4.4
F3179,Amitx,Haryana,Soybean,1.28
F5243,Manoj,UP,Potato,3.65
F1642,Ravi,Unknown,Potato,3.61
F3842x,Sunil,Maharashtra,Wheat,4.62
F7295,Ravi,Haryana,Maize,3.63
F2201,Sunil,Maharashtra,Potato,1.21
F9261,Sunil,Haryana,Potato,1.2
F6595,Ravi,Punjab,Soybean,5.13
F4304,Rajesh,Unknown,Maize,1.19
F9743,Sunil,Unknown,Rice,1.14
F2031,Sunil,Karnataka,Wheat,3.74
F6492,Amit,Haryana,Potato,3.43
F2239,Rajesh,Karnataka,Soybean,1.19
F7965,Amit,Maharashtra,Rice,4.54
F1930,Unknown,Haryana,Rice,2.56
F8274,Rajesh,UP,Maize,3.68
F4835,Ravi,Karnataka,Maize,4.28
F6822,Amit,UP,Potato,3.69
F4341,Ravi,Haryanax,Rice,3.4
F8957,Manoj,Karnataka,Potato,3.39
F5927,Unknown,UP,Wheat,1.28
F2002,Ravi,Punjab,Wheat,5.27
F6005,Manoj,Unknown,Potato,1.17
F7293,Ravi,Unknown,Wheat,2.72
F6505,Amit,Punjabx,Wheat,5.47
F5592,Rajesh,Maharashtra,Soybean,3.5
F6250,Rajesh,Maharashtra,Potato,2.64
F6442,Ravi,Maharashtra,Maize,2.86
F2893,Amit,Unknown,Wheat,3.5
F4182,Amit,Punjab,Maize,2.5
F3760,Unknown,Unknown,Rice,4.59
F2383,Unknown,Karnataka,Wheat,3.62
F1507,Manoj,Unknown,Potato,4.21
F5904,Unknown,UP,Soybeanx,3.63
F8098,Ravi,UP,Maize,2.7
F8347,Amit,Punjab,Potato,4.96
F6654,Rajesh,Karnataka,Wheat,4.83
F2251,Ravi,Unknown,Maizex,3.54
F8926,Rajesh,Haryana,Maize,4.9
F6348x,Ravi,Karnataka,Wheat,3.77
F2498,Sunil,Punjab,Maize,4.43
F9539,Manoj,Punjab,Maize,4.85
F9601,Ravi,Maharashtra,Rice,4.93
F8413,Manoj,Haryana,Rice,4.37
F3333,Unknown,Unknownx,Soybean,1.24
F2381,Sunil,Maharashtra,Potato,3.27
F7468,Amit,Punjab,Soybean,1.12
F7953,Unknown,UP,Potato,3.28
F7576,Manoj,Karnataka,Wheat,4.61
F4631,Rajesh,Maharashtra,Potato,5.01
F9324x,Ravi,Punjab,Maize,1.26
F6172,Ravix,Punjab,Wheat,4.9
F3047,Amit,Punjab,Wheat,3.97
F3670x,Sunil,UP,Wheat,4.42
F9886,Amit,Karnataka,Wheat,1.14
F4225,Unknown,UP,Wheat,3.28
F9443,Rajesh,Unknown,Potato,2.99
F9573,Unknown,Maharashtra,Rice,4.57
F4962,Amit,Karnataka,Potato,1.21
F8595,Sunil,Karnataka,Soybean,4.19
F7383,Amit,Punjab,Potatox,2.8
F3100x,Ravi,Punjab,Soybean,1.22
F8495,Ravi,Punjab,Soybean,3.68
F3546,Amit,Punjab,Soybean,1.24
F4615,Rajesh,Haryana,Rice,4.41
F6061,Ravi,Haryana,Rice,3.01
F4934,Ravi,Unknown,Wheat,3.67
F7798,Sunil,Unknown,Maize,3.56
F4281,Amitx,UP,Soybean,5.02
F6714,Ravi,Punjab,Soybean,5.0
F3624,Rajesh,Karnataka,Wheat,3.6
F8995,Unknown,Punjab,Soybean,2.72
F1742x,Ravi,Punjab,Wheat,3.2
F4593,Ravi,Punjab,Wheat,5.2
F2111,Rajesh,Karnataka,Rice,2.87
F2623,Amit,Haryana,Soybean,4.16
F8061,Unknown,Karnataka,Soybean,5.05
F8616x,Rajesh,UP,Maize,3.75
F1430,Amit,UP,Wheat,4.98
F2824,Manoj,Haryana,Maize,3.56
F9070,Manoj,UP,Potato,4.8
